Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/19/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Central African Republic,CAF,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,,,,,,,,,,,,24.00974,19.71291,21.58008,,,,31.088,31.03437,,,21.20214,20.3224,18.77113,,,20.18093,22.96214,27.83277,27.95204,19.38733,19.38854,,,,,,,,,,,,,,25.98523,24.91869,21.68178,21.56744,22.44543,23.98932,22.76362,22.6139,,,,,,,,,,
Central African Republic,CAF,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.73156,,,,,,,,,,,,
Central African Republic,CAF,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,79.61773,77.97244,83.45372,73.52256,76.28616,63.54105,74.78609,72.79645,,,70.79682,72.39508,69.84562,,,70.28284,56.68112,58.52052,62.91265,70.73514,60.62119,52.30666,,,,,,,,,,66.32729,,59.77368,65.73093,62.07407,72.74044,90.74563,91.90225,97.83849,88.04973,89.55636,,,,128.08882,,,,,,
Central African Republic,CAF,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,,42.49177933,42.1582489,45.45949936,47.13919067,48.73321152,51.67723083,52.71731949,51.97777176,51.79219818,53.08200073,51.89170837,52.97763062,51.64432144,55.97232819,57.66632843,61.17837143,51.64781952,52.20399857,52.82027054,56.53279877,53.11304092,47.11460114,,,,,,,,,63.85292053,55.26374817,55.35895157,46.40422058,52.62020111,52.25867844,60.59328842,70.07289124,71.39012909,73.40722656,74.54873657,75.71212006,,,,89.36940002,111.0285263,,,,,
Central African Republic,CAF,"Primary education, pupils",SE.PRM.ENRL,,,,,,,,,,,,176300,177776,193866,200445,215887,221432,234482,238605,240720,243419,246174,259525,271117,291444,308022,309656,274179,286422,297457,323661,308409,277961,,,,,,,,,458585,410562,414537,363158,412381,418825,494985,584078,608075,636871,648370,662317,,,,813767,1028839,,,,,
Central African Republic,CAF,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,,,,,,,,,,,,,,,,2.910200119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Primary school starting age (years),SE.PRM.AGES,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
Central African Republic,CAF,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,5.287220001,5.668719769,5.273049831,,,,,,,,,,,,,,5.681920052,,,,,,,,,,,,,,,,1.624909997,,3.176800013,3.108299971,3.01680994,3.785480022,4.080820084,4.539999962,4.994820118,,,,,,2.861449957,,,,,
Central African Republic,CAF,"Preprimary education, duration (years)",SE.PRE.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
Central African Republic,CAF,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.479600012,0.487610012,0.49932,0.521679997,0.508629978,0.553709984,0.542490005,0.537660003,0.549269974,0.583819985,0.57427001,0.569980025,0.534950018,0.565519989,0.564700007,0.63657999,0.617560029,0.614409983,0.61917001,0.63538003,0.655589998,0.673389971,,,,,,,,,0.695919991,0.680909991,0.698140025,0.674600005,0.700540006,0.700569987,0.710799992,0.719519973,0.723510027,0.725679994,0.740239978,0.758469999,,,,0.780099988,0.765718937,,,,,
Central African Republic,CAF,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,8.399580002,,,,,,,,,,,,,20.33687973,,,,,,,,,,,,35.29090118,,,,,,,,,,24.35548973,,,,,,,,25.75638008,,26.20000076,,
Central African Republic,CAF,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,20.33835983,,,,,,,,,,,,,34.85174942,,,,,,,,,,,,49.01934814,,,,,,21.51000023,,,,26.97133064,,,,,,,,28.70665932,,29.11000061,,
Central African Republic,CAF,Regulatory Quality: Percentile Rank,RQ.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.19565201,,20.10869598,,17.39130402,,18.37837791,14.59459496,9.950248718,9.313725471,9.313725471,8.737864494,10.19417477,8.133971214,10.52631569,9.952606201,13.27014256,10.90047359,6.730769157,5.769230843,6.25,5.288461685,7.211538315,7.692307472,6.730769157,5.288461685,
Central African Republic,CAF,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0110878,743.0117694,772.919544,794.4487163,433.9696537,429.078311,433.3102666,453.2210736,463.8530556,474.2851861,482.0111944,,,
Central African Republic,CAF,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,-2999999500,-2800000000,-3999996900,-4200000500,-4300000300,-3900001000,-5500000000,-8299990000,-2525152800,-5017228000,-5030352600,-4229219400,-5153531800,-4756224900,-10566019800,-15248103800,-7696866200,-11367149600,-14419354500,-18932169000,-26706954400,-18268842700,-29622985000,-31292867300,-33744112100,-37407000000,-40560000000,-38643000000,-27537000000,-24245000000,-34550000000,-33168000000,-35495000000,-20964000000,-7652000000,-33594000000,-21362000000,-11220000000,-32733000000,-29323000000,-32004000000,-36995000000,-28905000000,1595000000,-35213000000,-58870000000,-59293607600,-76072371100,-1.10512E+11,-1.14835E+11,-1.18512E+11,-94439000000,-1.27633E+11,-70624000000,-1.84716E+11,-1.90591E+11,-2.25895E+11,-2.7224E+11,-2.19342E+11,-2.41491E+11,-2.56811E+11,-2.27638E+11,-2.88015E+11
Central African Republic,CAF,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.08772682,-2.634051696,4.898876873,-38.69997215,58.94116025,10.34646441,5.232361825,16.08536076,-5.433372851,4.918366632,1.00456114,-10.27992603,7.000000002
Central African Republic,CAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.63635583,21.19205263,23.27869317,21.76655686,22.12643584,21.40921409,21.13401804,21.83623325,16.21911628,16.365681,17.98367251,18.74860653,18.43350918,20.84581973,15.5018227,13.80130839,11.96626004,11.55393597,10.88687069,9.794197902,7.007125589,8.739405813,6.669374574,11.83265505,12.30714187,15.38406105,12.77946311,12.63111525,10.50941213,11.75584426,12.70805981,12.6480118,12.40250132,10.57848181,11.70605363,14.11903115,7.275021434,10.08018914,11.01276891,12.9619644,11.07229594,10.24082921,9.624946666,6.404792507,6.812138026,9.864817356,10.23421102,10.68724058,12.72849237,13.20417248,16.8437813,13.70846447,10.83397513,7.515324022,21.99079072,21.80538045,22.46346795,25.6012512,26,26,26,26,24.67427384
Central African Republic,CAF,Gross capital formation (current LCU),NE.GDI.TOTL.CN,5399998500,6400000000,7100002300,6899998700,7700000800,7900000000,8199999000,8800002000,7700000800,8000000000,9400000500,10399998000,10700001300,12600000500,10500001800,11200000000,12899999700,14399999700,15000000800,14599998200,11799998700,16499998000,16400000800,29700002300,34300003600,59774000000,49667000000,45591000000,39594000000,46275000000,49848000000,49146000000,46351000000,38305000000,55320000000,78607000000,37505500000,55172000000,62848000000,79765000000,72092000000,69952000000,66507000000,42427000000,45707000000,69588000000,78160000000,86950000000,1.13164E+11,1.28381E+11,1.78568E+11,1.57496E+11,1.38844E+11,62787000000,2.05741E+11,2.18619E+11,2.42946E+11,3.08066E+11,3.20745E+11,3.38386E+11,3.48199E+11,3.62824E+11,3.66704E+11
Central African Republic,CAF,Changes in inventories (current US$),NE.GDI.STKB.CD,,,,,,,,,,,,,,,,,,-407034.0588,11078817.09,-9872056.073,473306.562,4784135.174,2130209.009,8922338.069,1144278.23,25808938.11,-955802.3603,-2695179.56,8359962.701,15961967.16,12899207.52,6490447.213,3762866.841,9192598.841,-1948830.78,11880233.8,5835179.003,21020462.24,26725913.34,0,0,0,0,0,0,0,0,0,,5838907.932,15155794.18,7193654.931,1615884.356,19714532.12,15819511.99,20902834.03,28941676.49,28250769.52,213258861.6,257934625.2,179186128,242617625.2,215690297.6
Central African Republic,CAF,Gross fixed capital formation (constant 2015 US$),NE.GDI.FTOT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343005274.1,393523521.3,341742895.2,292479329.4,100351422.9,333098678.9,348878414.8,373614113,450657711.4,467436661.4,422885901.2,542613236.1,490377022.1,467819679.1
Central African Republic,CAF,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11002E+11,1.14207E+11,92991705900,1.23547E+11,1.36978E+11
Central African Republic,CAF,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139105014.1,198301656,288346430.3,307810338.2,231409394.6,263149965.4,289437777.7,265619089,326539608.8,156555682.6,159612149.4,155077555.3,146538065.5,137013091.3
Central African Republic,CAF,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29091E+11,9.43776E+11,9.08288E+11,9.50205E+11,5.72927E+11,6.22119E+11,6.49663E+11,7.52551E+11,7.04715E+11,8.9882E+11,9.2885E+11,9.18697E+11,9.324E+11,9.54508E+11
Central African Republic,CAF,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.220127,119.9347493,131.9525018,148.304208,158.1487694,180.0771235,183.6616831,173.730684,209.384503,174.85731,182.3402643,184.9550157,188.5083835,199.6520728
Central African Republic,CAF,Final consumption expenditure (constant 2015 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622586977,2567983191,2553687928,2758555026,1631182831,1618280684,1648416300,1776155472,1794307130,2377877481,2517591632,2460852783,2459847273,2548401775
Central African Republic,CAF,"Households and NPISHs Final consumption expenditure, PPP (constant 2017 international $)",NE.CON.PRVT.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4989714064,4837080326,4839173701,5257090045,2842613699,2913472339,2967724472,3231644278,3253582568,4875144874,5154196892,4935604275,4959128511,5197166680
Central African Republic,CAF,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10305E+11,6.88577E+11,6.88875E+11,7.48367E+11,4.04657E+11,4.14744E+11,4.22467E+11,4.60037E+11,4.6316E+11,6.93996E+11,7.3372E+11,7.02602E+11,7.05951E+11,7.39837E+11
Central African Republic,CAF,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,19800004600,20800008200,21200003100,22800007200,23600009200,24700002000,27800002000,30899990000,32799999700,36100009500,37399988200,38799998200,41499999500,40800001500,54300001800,71299828700,87999970500,1.062E+11,1.178E+11,1.301E+11,1.57807E+11,1.62269E+11,2.20023E+11,2.10193E+11,2.38444E+11,3.07397E+11,3.1896E+11,2.90962E+11,3.03914E+11,3.09406E+11,3.16629E+11,3.0797E+11,2.98861E+11,2.88541E+11,3.4701E+11,4.28703E+11,4.32856E+11,4.38498E+11,4.75166E+11,4.60424E+11,5.04985E+11,5.54414E+11,5.57825E+11,5.49791E+11,5.90471E+11,6.31698E+11,6.92471E+11,7.50909E+11,8.23709E+11,8.44394E+11,8.72393E+11,9.58893E+11,1.13041E+12,6.98262E+11,7.69249E+11,8.26412E+11,9.0864E+11,9.98226E+11,1.15592E+12,1.25058E+12,1.22138E+12,1.26794E+12,1.41502E+12
Central African Republic,CAF,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.797983222,-3.929236195,4.429847296,-10.05598412,-12.81234733,1.862574192,2.826815529,2.585643241,-44.92565465,7.720480712,21.48199012,-4.912644093,-8.400000067
Central African Republic,CAF,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21598187.92,23185438.17,19144450.37,10689745.23,13014176.16,12196218.57,,,,,,10681962.96,15018926.36,15103589.92,15396194.65,,19112519.74,31511483.79,35992384.36,51585274.5,49874328.73,42746025.19,47923241.45,38407009.92,26703885.62,26832998.82,27516264.18,30517648.41,40777666.66,44348098.08,55515012.1,42001802.66
Central African Republic,CAF,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.307936,,,,2.1,,,,2.4
Central African Republic,CAF,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.160714,,,,2.3,,,,2.1
Central African Republic,CAF,"Lead time to export, median case (days)",LP.EXP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017117418,0.012674654,,,0.038553053,0.015007612,0.012388075,0.011933783,0.009578978,,0.00914396,
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001342812,0.031841169,0.039612869,0.045934475,0.113860194,0.132130231,0.286102791,0.320557832,0.993334231,1.458031298,2.375954956,2.561504041,7.770417973,12.75957623,18.92065794,21.01326011,20.97293715,23.94805613,28.32525547,24.08176823,25.7814515,25.45474491,23.52311236,25.10924907,30.6238199,34.26900891,33.55228751,
Central African Republic,CAF,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5.800000191,7.099999905,8,8.300000191,10.80000019,11.5,13.19999981,13.10000038,14.69999981,17.20000076,18.10000038,21.10000038,21.10000038,18.79999924,17.5,18.5,16.60000038,16.39999962,16,18.10000038,17.79999924,16.20000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.675,43.75,43.75,47.3625,47.75625,47.26875,47.2625,47.7625,44.15,44.49375,45.84375,46.46875,46.65,48.34375,49.2,,,
Central African Republic,CAF,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,60,60,60,60,60,60,40,20,20,0,10,10,,
Central African Republic,CAF,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2.5,2.5,3,3,2.5,2,2,2,2,2,2,2,2,2.5
Central African Republic,CAF,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2.5,3,3,2.5,2.5,2.5,2.5,2,2,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Central African Republic,CAF,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Procedures to build a warehouse (number),IC.WRH.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,,,
Central African Republic,CAF,Tax payments (number),IC.TAX.PAYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,54,54,54,54,54,54,56,56,56,56,56,56,56,56,,,
Central African Republic,CAF,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,,,,,,,,,,,
Central African Republic,CAF,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,11,11,9,9,8,10,10,10,10,10,10,10,10,,,
Central African Republic,CAF,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.3,210.2,217.4,215,210.8,237.6,223.7,208.8,156.5,154,144.7,200.4,181.3,186,154.7,143.4,127.8,,,
Central African Republic,CAF,Time required to register property (days),IC.PRP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,,,
Central African Republic,CAF,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73,7.55,7.38,7.93,7.65,7.74,7.59,7.47,7.33,6.89,6.76,6.68,6.25,9.3,9.55,9.4,9.12,8.8,8.56,8.38,8.4,8.46,
Central African Republic,CAF,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,,,,,,,,,,,,0.319265376,1.31993725,0.771560453,0.85391219,1.865519848,2.512437823,4.627726589,5.036573475,23.25233488,28.48329381,12.48418298,20.495085,8.084950624,9.511330391,24.15876751,25.14914595,26.04705494,45.50865579,50.73629142,50.29932869,84.96617427,68.29459588,97.54189764,90.72619032,100,97.61989188,99.83460367,97.84840626,83.09704407,88.00232276,76.67265945,100,0,10.70649348,99.90684033,100,100,75.08313901,73.3452501,3.971263038,8.86581527,57.07031769,33.15815079,11.48074066,25.13507024,25.11005035,25.815808,29.17873997,62.33866556,76.65604108,45.92629975,
Central African Republic,CAF,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,,,,,,,,,,,3131843.5,2192533.4,1666745.9,4665869,4684322.4,5682062.3,2786138.6,4328792.9,3920778.7,644316.8,1383238.9,3618411.4,4709021.7,17532829.4,14002689.9,11536763.2,15567268.2,17822708.6,12477889.1,16097912.7,16550768.8,9379427.6,11748135.7,5252885.4,15754981.5,6086562.9,5251122.8,6534485.8,18962687.6,11678623.6,11760670.6,12755171.1,340189.8,124123.3,7457328.6,863571.1,63536851.9,62007377.7,18602037.8,11410307.4,3048798.3,1142796.2,4279307,4013013.9,6343865.1,3431511,5827128.1,22736406.7,12347530.1,16777415.6,5167056.3,6567133.9,
Central African Republic,CAF,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,3.314105587,3.578309185,2.348876901,4.864356498,6.087030331,5.05449204,12.84641864,16.27196151,14.21996467,15.0850961,14.06500551,13.78256868,15.66819111,13.21289172,8.319712488,9.256057898,4.963946746,12.93195406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,25.29138417,24.47715878,32.78752361,33.44849654,41.93684621,33.33812939,36.22290308,55.14004293,35.83206533,37.76869053,48.12803299,58.26868946,53.64787716,57.54683049,51.88723298,48.82005107,54.82811283,62.73101649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Net official development assistance received (current US$),DT.ODA.ODAT.CD,29999.99933,419999.9869,1139999.986,1980000.019,16790000.92,15779999.73,15659999.85,20569999.69,17290000.92,19809999.47,14380000.11,15550000.19,25649999.62,25600000.38,36580001.83,54750000,38689998.63,44889999.39,50950000.76,83360000.61,110120002.7,101199996.9,89459999.08,92360000.61,131690002.4,103849998.5,135139999.4,180009994.5,204690002.4,188759994.5,248889999.4,173440002.4,177649993.9,171740005.5,167559997.6,167779998.8,169130004.9,91550003.05,120620002.7,118760002.1,75900001.53,76209999.08,60009998.32,51500000,110059997.6,88970001.22,133589996.3,180009994.5,260369995.1,241139999.4,260980011,268769989,228020004.3,202820007.3,611000000,486920013.4,506760009.8,511980011,641049987.8,676419982.9,832219970.7,652530029.3,
Central African Republic,CAF,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,29999.99933,419999.9869,1139999.986,1980000.019,16790000.92,15779999.73,15659999.85,20569999.69,17290000.92,19809999.47,14380000.11,15550000.19,25649999.62,25600000.38,36580001.83,54750000,38689998.63,44889999.39,50950000.76,83360000.61,110120002.7,101199996.9,89459999.08,92360000.61,131690002.4,103849998.5,135139999.4,180009994.5,204690002.4,188759994.5,248889999.4,173440002.4,177649993.9,171740005.5,167559997.6,167779998.8,169130004.9,91550003.05,120620002.7,118760002.1,75900001.53,76209999.08,60009998.32,51500000,110059997.6,88970001.22,133589996.3,180009994.5,260369995.1,241139999.4,260980011,268769989,228020004.3,202820007.3,611000000,486920013.4,506760009.8,511980011,641049987.8,676419982.9,832219970.7,652530029.3,
Central African Republic,CAF,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,,,,,,,,,,150000.006,79999.99821,129999.9952,250000,270000.0107,419999.9869,490000.0095,460000.0083,660000.0262,550000.0119,439999.9976,180000.0072,750000,819999.9928,819999.9928,699999.9881,740000.0095,990000.0095,970000.0286,860000.0143,980000.0191,1409999.967,1090000.033,,1470000.029,1090000.033,2579999.924,1250000,1490000.01,879999.9952,1600000.024,1950000.048,1110000.014,2089999.914,2089999.914,2950000.048,3200000.048,1159999.967,2140000.105,500000,,,,,,,,,,,,,,
Central African Republic,CAF,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,,,,,,,,,,,,,,,,,,159999.9964,,,379999.9952,289999.9917,219999.9988,200000.003,219999.9988,189999.9976,180000.0072,639999.9857,689999.9976,460000.0083,490000.0095,689999.9976,920000.0167,850000.0238,949999.9881,1000000,1019999.981,920000.0167,460000.0083,1120000.005,740000.0095,750000,1039999.962,2150000.095,1580000.043,2099999.905,2690000.057,1820000.052,2789999.962,2269999.981,2599999.905,3099999.905,2384866.953,2655937.91,2650992.393,1781200.171,1618791.938,1435872.555,1288010.001,2385499.954,2949510.098,3397153.139,
